date,pmer,tend,cod_tend,dd,ff,t,td,u,vv,ww,w1,w2,n,nbas,hbas,cl,cm,ch,pres,tend24,raf10,rafper,etat_sol,ht_neige,ssfrai,rr1,rr3,rr6,rr12,rr24,nnuage1,ctype1,hnuage1,temp_humidity_interaction,t_lag6h,t_lag9h,t_lag12h,t_lag24h,t_lag168h,td_lag6h,td_lag9h,td_lag12h,td_lag24h,td_lag168h,u_lag6h,u_lag9h,u_lag12h,u_lag24h,u_lag168h,ww_lag6h,ww_lag9h,ww_lag12h,ww_lag24h,ww_lag168h,n_lag6h,n_lag9h,n_lag12h,n_lag24h,n_lag168h,tend24_lag6h,tend24_lag9h,tend24_lag12h,tend24_lag24h,tend24_lag168h,etat_sol_lag6h,etat_sol_lag9h,etat_sol_lag12h,etat_sol_lag24h,etat_sol_lag168h,rr12_lag6h,rr12_lag9h,rr12_lag12h,rr12_lag24h,rr12_lag168h
2021-04-25 23:00:00,102000,20,0,40,8.2,284.05,272.85,46,25000,2,2.0,2.0,75.0,0.0,8000.0,30.0,20.0,12.0,100910,-210.0,12.9,12.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,8000.0,13066.300000000001,289.75,288.55,285.45,286.35,281.65,273.85,275.05,276.15,274.95,275.45,34.0,40.0,53.0,46.0,65.0,3.0,3.0,2.0,3.0,2.0,50.0,25.0,0.0,75.0,0.0,-120.0,0.0,-50.0,-240.0,-80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-26 00:00:00,101950,-60,7,40,7.2,281.65,273.35,56,25000,2,2.0,2.0,75.0,0.0,8000.0,30.0,20.0,12.0,100850,-260.0,10.9,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,8000.0,15772.399999999998,287.55,289.75,288.55,283.55,280.05,273.75,273.85,275.05,274.65,275.55,39.0,34.0,40.0,54.0,73.0,2.0,3.0,3.0,3.0,2.0,90.0,50.0,25.0,90.0,0.0,-110.0,-120.0,0.0,-200.0,-130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-26 01:00:00,101950,-60,7,40,7.2,281.65,273.35,56,25000,2,2.0,2.0,75.0,0.0,8000.0,30.0,20.0,12.0,100850,-260.0,10.9,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,8000.0,15772.399999999998,287.55,289.75,288.55,283.55,280.05,273.75,273.85,275.05,274.65,275.55,39.0,34.0,40.0,54.0,73.0,2.0,3.0,3.0,3.0,2.0,90.0,50.0,25.0,90.0,0.0,-110.0,-120.0,0.0,-200.0,-130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-26 02:00:00,101950,-60,7,40,7.2,281.65,273.35,56,25000,2,2.0,2.0,75.0,0.0,8000.0,30.0,20.0,12.0,100850,-260.0,10.9,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,8000.0,15772.399999999998,287.55,289.75,288.55,283.55,280.05,273.75,273.85,275.05,274.65,275.55,39.0,34.0,40.0,54.0,73.0,2.0,3.0,3.0,3.0,2.0,90.0,50.0,25.0,90.0,0.0,-110.0,-120.0,0.0,-200.0,-130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-26 03:00:00,101850,-110,6,40,5.5,279.55,273.45,65,25000,2,2.0,2.0,75.0,0.0,8000.0,30.0,20.0,12.0,100740,-390.0,7.5,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,8000.0,18170.75,284.05,287.55,289.75,281.45,278.05,272.85,273.75,273.85,274.35,275.45,46.0,39.0,34.0,61.0,83.0,2.0,2.0,3.0,2.0,2.0,75.0,90.0,50.0,0.0,0.0,-210.0,-110.0,-120.0,-130.0,-120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-26 04:00:00,101850,-110,6,40,5.5,279.55,273.45,65,25000,2,2.0,2.0,75.0,0.0,8000.0,30.0,20.0,12.0,100740,-390.0,7.5,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,8000.0,18170.75,284.05,287.55,289.75,281.45,278.05,272.85,273.75,273.85,274.35,275.45,46.0,39.0,34.0,61.0,83.0,2.0,2.0,3.0,2.0,2.0,75.0,90.0,50.0,0.0,0.0,-210.0,-110.0,-120.0,-130.0,-120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-26 05:00:00,101850,-110,6,40,5.5,279.55,273.45,65,25000,2,2.0,2.0,75.0,0.0,8000.0,30.0,20.0,12.0,100740,-390.0,7.5,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,8000.0,18170.75,284.05,287.55,289.75,281.45,278.05,272.85,273.75,273.85,274.35,275.45,46.0,39.0,34.0,61.0,83.0,2.0,2.0,3.0,2.0,2.0,75.0,90.0,50.0,0.0,0.0,-210.0,-110.0,-120.0,-130.0,-120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-26 06:00:00,101790,-60,5,30,6.7,279.45,273.55,66,16740,2,2.0,2.0,75.0,0.0,8000.0,30.0,20.0,12.0,100680,-510.0,9.8,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,8000.0,18443.7,281.65,284.05,287.55,280.85,278.85,273.35,272.85,273.75,274.45,276.15,56.0,46.0,39.0,64.0,83.0,2.0,2.0,2.0,1.0,2.0,75.0,75.0,90.0,0.0,0.0,-260.0,-210.0,-110.0,-120.0,-160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-26 07:00:00,101790,-60,5,30,6.7,279.45,273.55,66,16740,2,2.0,2.0,75.0,0.0,8000.0,30.0,20.0,12.0,100680,-510.0,9.8,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,8000.0,18443.7,281.65,284.05,287.55,280.85,278.85,273.35,272.85,273.75,274.45,276.15,56.0,46.0,39.0,64.0,83.0,2.0,2.0,2.0,1.0,2.0,75.0,75.0,90.0,0.0,0.0,-260.0,-210.0,-110.0,-120.0,-160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-26 08:00:00,101790,-60,5,30,6.7,279.45,273.55,66,16740,2,2.0,2.0,75.0,0.0,8000.0,30.0,20.0,12.0,100680,-510.0,9.8,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,8000.0,18443.7,281.65,284.05,287.55,280.85,278.85,273.35,272.85,273.75,274.45,276.15,56.0,46.0,39.0,64.0,83.0,2.0,2.0,2.0,1.0,2.0,75.0,75.0,90.0,0.0,0.0,-260.0,-210.0,-110.0,-120.0,-160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-26 09:00:00,101680,-90,8,40,5.1,284.65,274.55,50,14950,2,2.0,2.0,75.0,0.0,8000.0,30.0,20.0,12.0,100590,-600.0,7.7,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,8000.0,14232.499999999998,279.55,281.65,284.05,285.45,285.35,273.45,273.35,272.85,276.15,277.55,65.0,56.0,46.0,53.0,59.0,2.0,2.0,2.0,2.0,2.0,75.0,75.0,75.0,0.0,0.0,-390.0,-260.0,-210.0,-50.0,-190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-26 10:00:00,101680,-90,8,40,5.1,284.65,274.55,50,14950,2,2.0,2.0,75.0,0.0,8000.0,30.0,20.0,12.0,100590,-600.0,7.7,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,8000.0,14232.499999999998,279.55,281.65,284.05,285.45,285.35,273.45,273.35,272.85,276.15,277.55,65.0,56.0,46.0,53.0,59.0,2.0,2.0,2.0,2.0,2.0,75.0,75.0,75.0,0.0,0.0,-390.0,-260.0,-210.0,-50.0,-190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-26 11:00:00,101680,-90,8,40,5.1,284.65,274.55,50,14950,2,2.0,2.0,75.0,0.0,8000.0,30.0,20.0,12.0,100590,-600.0,7.7,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,8000.0,14232.499999999998,279.55,281.65,284.05,285.45,285.35,273.45,273.35,272.85,276.15,277.55,65.0,56.0,46.0,53.0,59.0,2.0,2.0,2.0,2.0,2.0,75.0,75.0,75.0,0.0,0.0,-390.0,-260.0,-210.0,-50.0,-190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-26 12:00:00,101430,-230,8,60,8.0,289.35,273.85,35,13970,2,2.0,2.0,60.0,0.0,8000.0,30.0,20.0,12.0,100360,-770.0,11.8,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8000.0,10127.25,279.45,279.55,281.65,288.55,288.25,273.55,273.45,273.35,275.05,277.35,66.0,65.0,56.0,40.0,48.0,2.0,2.0,2.0,3.0,0.0,75.0,75.0,75.0,25.0,0.0,-510.0,-390.0,-260.0,0.0,-220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-26 13:00:00,101430,-230,8,60,8.0,289.35,273.85,35,13970,2,2.0,2.0,60.0,0.0,8000.0,30.0,20.0,12.0,100360,-770.0,11.8,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8000.0,10127.25,279.45,279.55,281.65,288.55,288.25,273.55,273.45,273.35,275.05,277.35,66.0,65.0,56.0,40.0,48.0,2.0,2.0,2.0,3.0,0.0,75.0,75.0,75.0,25.0,0.0,-510.0,-390.0,-260.0,0.0,-220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-26 14:00:00,101430,-230,8,60,8.0,289.35,273.85,35,13970,2,2.0,2.0,60.0,0.0,8000.0,30.0,20.0,12.0,100360,-770.0,11.8,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8000.0,10127.25,279.45,279.55,281.65,288.55,288.25,273.55,273.45,273.35,275.05,277.35,66.0,65.0,56.0,40.0,48.0,2.0,2.0,2.0,3.0,0.0,75.0,75.0,75.0,25.0,0.0,-510.0,-390.0,-260.0,0.0,-220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-26 15:00:00,101220,-200,6,40,7.5,291.05,273.25,30,15400,2,0.0,0.0,40.0,0.0,8000.0,30.0,20.0,12.0,100160,-760.0,11.8,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8000.0,8731.5,284.65,279.45,279.55,289.75,290.05,274.55,273.55,273.45,273.85,276.75,50.0,66.0,65.0,34.0,41.0,2.0,2.0,2.0,3.0,0.0,75.0,75.0,75.0,50.0,0.0,-600.0,-510.0,-390.0,-120.0,-340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-26 16:00:00,101220,-200,6,40,7.5,291.05,273.25,30,15400,2,0.0,0.0,40.0,0.0,8000.0,30.0,20.0,12.0,100160,-760.0,11.8,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8000.0,8731.5,284.65,279.45,279.55,289.75,290.05,274.55,273.55,273.45,273.85,276.75,50.0,66.0,65.0,34.0,41.0,2.0,2.0,2.0,3.0,0.0,75.0,75.0,75.0,50.0,0.0,-600.0,-510.0,-390.0,-120.0,-340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-26 17:00:00,101220,-200,6,40,7.5,291.05,273.25,30,15400,2,0.0,0.0,40.0,0.0,8000.0,30.0,20.0,12.0,100160,-760.0,11.8,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8000.0,8731.5,284.65,279.45,279.55,289.75,290.05,274.55,273.55,273.45,273.85,276.75,50.0,66.0,65.0,34.0,41.0,2.0,2.0,2.0,3.0,0.0,75.0,75.0,75.0,50.0,0.0,-600.0,-510.0,-390.0,-120.0,-340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-26 18:00:00,101110,-110,6,50,5.5,289.85,269.15,24,23660,1,0.0,0.0,25.0,0.0,8000.0,30.0,20.0,12.0,100050,-840.0,8.9,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8000.0,6956.400000000001,289.35,284.65,279.45,287.55,288.75,273.85,274.55,273.55,273.75,275.55,35.0,50.0,66.0,39.0,41.0,2.0,2.0,2.0,2.0,1.0,60.0,75.0,75.0,90.0,25.0,-770.0,-600.0,-510.0,-110.0,-420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-26 19:00:00,101110,-110,6,50,5.5,289.85,269.15,24,23660,1,0.0,0.0,25.0,0.0,8000.0,30.0,20.0,12.0,100050,-840.0,8.9,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8000.0,6956.400000000001,289.35,284.65,279.45,287.55,288.75,273.85,274.55,273.55,273.75,275.55,35.0,50.0,66.0,39.0,41.0,2.0,2.0,2.0,2.0,1.0,60.0,75.0,75.0,90.0,25.0,-770.0,-600.0,-510.0,-110.0,-420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-26 20:00:00,101110,-110,6,50,5.5,289.85,269.15,24,23660,1,0.0,0.0,25.0,0.0,8000.0,30.0,20.0,12.0,100050,-840.0,8.9,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8000.0,6956.400000000001,289.35,284.65,279.45,287.55,288.75,273.85,274.55,273.55,273.75,275.55,35.0,50.0,66.0,39.0,41.0,2.0,2.0,2.0,2.0,1.0,60.0,75.0,75.0,90.0,25.0,-770.0,-600.0,-510.0,-110.0,-420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-26 21:00:00,101150,20,2,30,6.4,285.85,271.55,37,30120,2,0.0,0.0,10.0,0.0,8000.0,30.0,20.0,12.0,100070,-840.0,10.2,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8000.0,10576.45,291.05,289.35,284.65,284.05,284.45,273.25,273.85,274.55,272.85,276.45,30.0,35.0,50.0,46.0,58.0,2.0,2.0,2.0,2.0,2.0,40.0,60.0,75.0,75.0,40.0,-760.0,-770.0,-600.0,-210.0,-430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-26 22:00:00,101150,20,2,30,6.4,285.85,271.55,37,30120,2,0.0,0.0,10.0,0.0,8000.0,30.0,20.0,12.0,100070,-840.0,10.2,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8000.0,10576.45,291.05,289.35,284.65,284.05,284.45,273.25,273.85,274.55,272.85,276.45,30.0,35.0,50.0,46.0,58.0,2.0,2.0,2.0,2.0,2.0,40.0,60.0,75.0,75.0,40.0,-760.0,-770.0,-600.0,-210.0,-430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-26 23:00:00,101150,20,2,30,6.4,285.85,271.55,37,30120,2,0.0,0.0,10.0,0.0,8000.0,30.0,20.0,12.0,100070,-840.0,10.2,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8000.0,10576.45,291.05,289.35,284.65,284.05,284.45,273.25,273.85,274.55,272.85,276.45,30.0,35.0,50.0,46.0,58.0,2.0,2.0,2.0,2.0,2.0,40.0,60.0,75.0,75.0,40.0,-760.0,-770.0,-600.0,-210.0,-430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-27 00:00:00,101070,-90,7,30,4.5,282.65,271.25,45,28890,2,0.0,0.0,0.0,0.0,8000.0,30.0,20.0,10.0,99980,-870.0,5.9,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8000.0,12719.249999999998,289.85,291.05,289.35,281.65,281.85,269.15,273.25,273.85,273.35,275.45,24.0,30.0,35.0,56.0,64.0,1.0,2.0,2.0,2.0,3.0,25.0,40.0,60.0,75.0,60.0,-840.0,-760.0,-770.0,-260.0,-470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-27 01:00:00,101070,-90,7,30,4.5,282.65,271.25,45,28890,2,0.0,0.0,0.0,0.0,8000.0,30.0,20.0,10.0,99980,-870.0,5.9,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8000.0,12719.249999999998,289.85,291.05,289.35,281.65,281.85,269.15,273.25,273.85,273.35,275.45,24.0,30.0,35.0,56.0,64.0,1.0,2.0,2.0,2.0,3.0,25.0,40.0,60.0,75.0,60.0,-840.0,-760.0,-770.0,-260.0,-470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-27 02:00:00,101070,-90,7,30,4.5,282.65,271.25,45,28890,2,0.0,0.0,0.0,0.0,8000.0,30.0,20.0,10.0,99980,-870.0,5.9,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8000.0,12719.249999999998,289.85,291.05,289.35,281.65,281.85,269.15,273.25,273.85,273.35,275.45,24.0,30.0,35.0,56.0,64.0,1.0,2.0,2.0,2.0,3.0,25.0,40.0,60.0,75.0,60.0,-840.0,-760.0,-770.0,-260.0,-470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-27 03:00:00,101000,-80,7,10,4.0,279.65,272.85,62,19680,2,0.0,0.0,10.0,0.0,8000.0,30.0,20.0,11.0,99900,-840.0,5.4,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8000.0,17338.3,285.85,289.85,291.05,279.55,279.85,271.55,269.15,273.25,273.45,275.15,37.0,24.0,30.0,65.0,72.0,2.0,1.0,2.0,2.0,1.0,10.0,25.0,40.0,75.0,40.0,-840.0,-840.0,-760.0,-390.0,-470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-27 04:00:00,101000,-80,7,10,4.0,279.65,272.85,62,19680,2,0.0,0.0,10.0,0.0,8000.0,30.0,20.0,11.0,99900,-840.0,5.4,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8000.0,17338.3,285.85,289.85,291.05,279.55,279.85,271.55,269.15,273.25,273.45,275.15,37.0,24.0,30.0,65.0,72.0,2.0,1.0,2.0,2.0,1.0,10.0,25.0,40.0,75.0,40.0,-840.0,-840.0,-760.0,-390.0,-470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-27 05:00:00,101000,-80,7,10,4.0,279.65,272.85,62,19680,2,0.0,0.0,10.0,0.0,8000.0,30.0,20.0,11.0,99900,-840.0,5.4,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8000.0,17338.3,285.85,289.85,291.05,279.55,279.85,271.55,269.15,273.25,273.45,275.15,37.0,24.0,30.0,65.0,72.0,2.0,1.0,2.0,2.0,1.0,10.0,25.0,40.0,75.0,40.0,-840.0,-840.0,-760.0,-390.0,-470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-27 06:00:00,101010,10,3,20,3.0,280.35,273.95,64,20000,2,0.0,0.0,25.0,0.0,8000.0,30.0,20.0,12.0,99910,-770.0,5.1,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8000.0,17942.4,282.65,285.85,289.85,279.45,280.15,271.25,271.55,269.15,273.55,276.55,45.0,37.0,24.0,66.0,78.0,2.0,2.0,1.0,2.0,2.0,0.0,10.0,25.0,75.0,75.0,-870.0,-840.0,-840.0,-510.0,-450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-27 07:00:00,101010,10,3,20,3.0,280.35,273.95,64,20000,2,0.0,0.0,25.0,0.0,8000.0,30.0,20.0,12.0,99910,-770.0,5.1,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8000.0,17942.4,282.65,285.85,289.85,279.45,280.15,271.25,271.55,269.15,273.55,276.55,45.0,37.0,24.0,66.0,78.0,2.0,2.0,1.0,2.0,2.0,0.0,10.0,25.0,75.0,75.0,-870.0,-840.0,-840.0,-510.0,-450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-27 08:00:00,101010,10,3,20,3.0,280.35,273.95,64,20000,2,0.0,0.0,25.0,0.0,8000.0,30.0,20.0,12.0,99910,-770.0,5.1,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8000.0,17942.4,282.65,285.85,289.85,279.45,280.15,271.25,271.55,269.15,273.55,276.55,45.0,37.0,24.0,66.0,78.0,2.0,2.0,1.0,2.0,2.0,0.0,10.0,25.0,75.0,75.0,-870.0,-840.0,-840.0,-510.0,-450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-27 09:00:00,100910,-70,7,350,3.0,286.05,274.35,45,15000,2,0.0,0.0,10.0,0.0,8000.0,30.0,20.0,11.0,99840,-750.0,4.6,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8000.0,12872.25,279.65,282.65,285.85,284.65,287.75,272.85,271.25,271.55,274.55,278.25,62.0,45.0,37.0,50.0,53.0,2.0,2.0,2.0,2.0,3.0,10.0,0.0,10.0,75.0,10.0,-840.0,-870.0,-840.0,-600.0,-430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-27 10:00:00,100910,-70,7,350,3.0,286.05,274.35,45,15000,2,0.0,0.0,10.0,0.0,8000.0,30.0,20.0,11.0,99840,-750.0,4.6,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8000.0,12872.25,279.65,282.65,285.85,284.65,287.75,272.85,271.25,271.55,274.55,278.25,62.0,45.0,37.0,50.0,53.0,2.0,2.0,2.0,2.0,3.0,10.0,0.0,10.0,75.0,10.0,-840.0,-870.0,-840.0,-600.0,-430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-27 11:00:00,100910,-70,7,350,3.0,286.05,274.35,45,15000,2,0.0,0.0,10.0,0.0,8000.0,30.0,20.0,11.0,99840,-750.0,4.6,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8000.0,12872.25,279.65,282.65,285.85,284.65,287.75,272.85,271.25,271.55,274.55,278.25,62.0,45.0,37.0,50.0,53.0,2.0,2.0,2.0,2.0,3.0,10.0,0.0,10.0,75.0,10.0,-840.0,-870.0,-840.0,-600.0,-430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-27 12:00:00,100740,-160,8,50,3.9,290.25,271.05,27,15000,2,0.0,0.0,10.0,0.0,8000.0,30.0,20.0,11.0,99680,-680.0,7.4,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8000.0,7836.75,280.35,279.65,282.65,289.35,290.75,273.95,272.85,271.25,273.85,276.65,64.0,62.0,45.0,35.0,39.0,2.0,2.0,2.0,2.0,0.0,25.0,10.0,0.0,60.0,0.0,-770.0,-840.0,-870.0,-770.0,-400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-27 13:00:00,100740,-160,8,50,3.9,290.25,271.05,27,15000,2,0.0,0.0,10.0,0.0,8000.0,30.0,20.0,11.0,99680,-680.0,7.4,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8000.0,7836.75,280.35,279.65,282.65,289.35,290.75,273.95,272.85,271.25,273.85,276.65,64.0,62.0,45.0,35.0,39.0,2.0,2.0,2.0,2.0,0.0,25.0,10.0,0.0,60.0,0.0,-770.0,-840.0,-870.0,-770.0,-400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-27 14:00:00,100740,-160,8,50,3.9,290.25,271.05,27,15000,2,0.0,0.0,10.0,0.0,8000.0,30.0,20.0,11.0,99680,-680.0,7.4,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8000.0,7836.75,280.35,279.65,282.65,289.35,290.75,273.95,272.85,271.25,273.85,276.65,64.0,62.0,45.0,35.0,39.0,2.0,2.0,2.0,2.0,0.0,25.0,10.0,0.0,60.0,0.0,-770.0,-840.0,-870.0,-770.0,-400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-27 15:00:00,100560,-170,8,30,4.5,291.85,271.35,25,20710,0,0.0,0.0,0.0,0.0,8000.0,30.0,20.0,10.0,99510,-650.0,9.5,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8000.0,7296.250000000001,286.05,280.35,279.65,291.05,290.35,274.35,273.95,272.85,273.25,275.85,45.0,64.0,62.0,30.0,38.0,2.0,2.0,2.0,2.0,0.0,10.0,25.0,10.0,40.0,0.0,-750.0,-770.0,-840.0,-760.0,-340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-27 16:00:00,100560,-170,8,30,4.5,291.85,271.35,25,20710,0,0.0,0.0,0.0,0.0,8000.0,30.0,20.0,10.0,99510,-650.0,9.5,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8000.0,7296.250000000001,286.05,280.35,279.65,291.05,290.35,274.35,273.95,272.85,273.25,275.85,45.0,64.0,62.0,30.0,38.0,2.0,2.0,2.0,2.0,0.0,10.0,25.0,10.0,40.0,0.0,-750.0,-770.0,-840.0,-760.0,-340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-27 17:00:00,100560,-170,8,30,4.5,291.85,271.35,25,20710,0,0.0,0.0,0.0,0.0,8000.0,30.0,20.0,10.0,99510,-650.0,9.5,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8000.0,7296.250000000001,286.05,280.35,279.65,291.05,290.35,274.35,273.95,272.85,273.25,275.85,45.0,64.0,62.0,30.0,38.0,2.0,2.0,2.0,2.0,0.0,10.0,25.0,10.0,40.0,0.0,-750.0,-770.0,-840.0,-760.0,-340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-27 18:00:00,100510,-50,7,80,2.7,290.55,269.75,24,30000,2,0.0,0.0,0.0,0.0,8000.0,30.0,20.0,10.0,99460,-590.0,4.8,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8000.0,6973.200000000001,290.25,286.05,280.35,289.85,289.05,271.05,274.35,273.95,269.15,275.85,27.0,45.0,64.0,24.0,41.0,2.0,2.0,2.0,1.0,1.0,10.0,10.0,25.0,25.0,10.0,-680.0,-750.0,-770.0,-840.0,-290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
